"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"93273640119975936","","","2011-07-19 10:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「待ってちゃダメだ！ねだっちゃだめだ！俺は今、勝ち取りに行くんだ！」【レントン・サーストン】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"93243438442622976","","","2011-07-19 08:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「生きていたい…ありがとうを言うために…。生きていたい…たくさんの気持ちを贈るために…。生きていたい…！気付かなきゃよかった、こんな気持ち…！」【アネモネ】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"93228337643790336","","","2011-07-19 07:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「バトー、忘れないで。貴方がネットにアクセスするとき、私は必ず貴方の傍にいる。」【草薙素子】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"93213238635921408","","","2011-07-19 06:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「桜の落ちるスピード…。いつか地上に舞い落ちる花びらのように、僕たちも、いつかはどこかに辿り着けるのだろうか。 」【-】-  秒速5センチメートル #kotoba #meigen #anime","","","",""
"93198143470055424","","","2011-07-19 05:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ねぇ、秒速5センチなんだって。」【篠原明里】-  秒速5センチメートル #kotoba #meigen #anime","","","",""
"93167941633310720","","","2011-07-19 03:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「それでも私は、遠野くんのことを、きっと明日も明後日もその先もやっぱりどうしようもなく好きなんだと思う。」【澄田花苗】-  秒速5センチメートル #kotoba #meigen #anime","","","",""
"93152842344435713","","","2011-07-19 02:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「…！～～ッ！！ドミニクーー！！」【アネモネ】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"93137741499482112","","","2011-07-19 01:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「貴様、いい腕をしているな。今から私の部下になれ！」【草薙素子】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"93122643913474048","","","2011-07-19 00:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「本当に信じることが出来たら、信じる力は現実になる。」【ダイアン・サーストン】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"93107542774906881","","","2011-07-18 23:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「お前が迷ったら俺が必ずお前を殴りに来る。だから安心しろ。お前のそばには俺が居る！お前を信じろ！俺が信じるお前を信じろ！」【カミナ】-  天元突破グレンラガン #kotoba #meigen #anime","","","",""
"93077346919256064","","","2011-07-18 21:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「あばよ、ダチ公。」【カミナ】-  天元突破グレンラガン #kotoba #meigen #anime","","","",""
"93062246015569920","","","2011-07-18 20:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「どれだけ声をからしても、この叫びが闇に溶けてしまうなら、たった一言、伝えたい人がいる。エウレカ、俺は今、君に会いたい…!」【レントン・サーストン】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"93047145279655937","","","2011-07-18 19:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ただ認めて、次の糧にすればいい。それが大人の特権だ。」【フル・フロンタル】-  機動戦士ガンダムUC #kotoba #meigen #anime","","","",""
"93032048415084544","","","2011-07-18 18:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「見せてもらおうか、新しいガンダムの性能とやらを。」【フル・フロンタル】-  機動戦士ガンダムUC #kotoba #meigen #anime","","","",""
"93016947381387264","","","2011-07-18 17:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「生きていたい…ありがとうを言うために…。生きていたい…たくさんの気持ちを贈るために…。生きていたい…！気付かなきゃよかった、こんな気持ち…！」【アネモネ】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"93001848176381952","","","2011-07-18 16:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「いいかシモン。忘れんな。お前を信じろ！俺が信じるお前でもない。お前が信じる俺でもない。お前が信じるお前を信じろ！」【カミナ】-  天元突破グレンラガン #kotoba #meigen #anime","","","",""
"92986748568748032","","","2011-07-18 15:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「出す宛のないメールを打つ癖がついたのは、いつからだろう…。」【遠野貴樹】-  秒速5センチメートル #kotoba #meigen #anime","","","",""
"92971650982744064","","","2011-07-18 14:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「つまり、記憶というものは、決してそれ単体で存在せず、それを取り巻く環境に支配されているというわけだ。」【ストナー】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92956550582374400","","","2011-07-18 13:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「それでも私は、遠野くんのことを、きっと明日も明後日もその先もやっぱりどうしようもなく好きなんだと思う。」【澄田花苗】-  秒速5センチメートル #kotoba #meigen #anime","","","",""
"92941449536077826","","","2011-07-18 12:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「僕は両親に親をやってほしかったんですよ」【カミーユ・ビダン】-  機動戦士Ｚガンダム #kotoba #meigen #anime","","","",""
"92926350159130624","","","2011-07-18 11:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ア～イ！キャ～ン！ッッフラ～～イ!!」【レントン・サーストン】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92911252698972160","","","2011-07-18 10:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ねだるな、勝ち取れ！さすれば与えられん！」【レントン・サーストン】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92896153489784832","","","2011-07-18 09:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ネオジオンでもやってるんだろ。ジーク・ジオンってさぁ。ここで言ってみろよ！言えよッ！」【リディ・マーセナス】-  機動戦士ガンダムUC #kotoba #meigen #anime","","","",""
"92881050388279296","","","2011-07-18 08:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「僕と契約して魔法少女になってよ！ 」【インキュベーター】-  魔法少女まどか☆マギカ #kotoba #meigen #anime","","","",""
"92865951145541632","","","2011-07-18 07:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「すべてが同じ色に染まっていく…。」【草薙素子】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"92850855170146304","","","2011-07-18 06:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「約束するわ。絶対にあなたを救ってみせる。何度繰り返すことになっても、必ずあなたを守ってみせる！」【暁美ほむら】-  魔法少女まどか☆マギカ #kotoba #meigen #anime","","","",""
"92805553922908160","","","2011-07-18 03:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「どれだけ声をからしても、この叫びが闇に溶けてしまうなら、たった一言、伝えたい人がいる。エウレカ、俺は今、君に会いたい…!」【レントン・サーストン】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92790453577072642","","","2011-07-18 02:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「バスクード・クライシスッ！」【アネモネ】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92775357119332352","","","2011-07-18 01:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「出す宛のないメールを打つ癖がついたのは、いつからだろう…。」【遠野貴樹】-  秒速5センチメートル #kotoba #meigen #anime","","","",""
"92760256890933250","","","2011-07-18 00:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「見せてもらおうか、新しいガンダムの性能とやらを。」【フル・フロンタル】-  機動戦士ガンダムUC #kotoba #meigen #anime","","","",""
"92745157623029760","","","2011-07-17 23:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「それでも私は、遠野くんのことを、きっと明日も明後日もその先もやっぱりどうしようもなく好きなんだと思う。」【澄田花苗】-  秒速5センチメートル #kotoba #meigen #anime","","","",""
"92730057604333568","","","2011-07-17 22:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「私情の何がいけない!?〝俗物〟だと呼んでもらってかまわない！愛する人を、…アネモネを止めるのは私でありたい！」【ドミニク・ソレル】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92714958214791170","","","2011-07-17 21:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「俺はマテバが好きなの！」【トグサ】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"92699855855689728","","","2011-07-17 20:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「我々の間には、チームプレーなどという都合のよい言い訳は存在せん。有るとすればスタンドプレーから生じる、チームワークだけだ。」【荒巻大輔】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"92684758341005312","","","2011-07-17 19:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「肉、嫌いだもの。」【綾波レイ】-  新世紀エヴァンゲリオン #kotoba #meigen #anime","","","",""
"92669657672192000","","","2011-07-17 18:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「私は明日に向かいます！」【ニア】-  天元突破グレンラガン #kotoba #meigen #anime","","","",""
"92654560631472128","","","2011-07-17 17:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「どれほどの速さで生きれば、君にまた会えるのか。」【遠野貴樹】-  秒速5センチメートル #kotoba #meigen #anime","","","",""
"92639461606830080","","","2011-07-17 16:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「わかってねぇな。芸術ってのは、命張ってのもんだろうが。」【ストナー】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92624361164509184","","","2011-07-17 15:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「あなたの…あなたの為なら、私は永遠の迷路に閉じ込められても、構わない…！」【暁美ほむら】-  魔法少女まどか☆マギカ #kotoba #meigen #anime","","","",""
"92609262135672832","","","2011-07-17 14:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ねだるな、勝ち取れ。さすれば、与えられん。」【アドロック・サーストン】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92594159311007745","","","2011-07-17 13:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「エンタングルッ！」【キョウ】-  ゼーガペイン #kotoba #meigen #anime","","","",""
"92579060558987264","","","2011-07-17 12:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「どれだけ声をからしても、この叫びが闇に溶けてしまうなら、たった一言、伝えたい人がいる。エウレカ、俺は今、君に会いたい…!」【レントン・サーストン】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92563965120491520","","","2011-07-17 11:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「…！～～ッ！！ドミニクーー！！」【アネモネ】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92533764487520256","","","2011-07-17 09:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ア～イ！キャ～ン！ッッフラ～～イ!!」【レントン・サーストン】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92518661331492864","","","2011-07-17 08:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ニュータイプだってスーパーマンじゃないんだ！」【ジェリド・メサ】-  機動戦士Ｚガンダム #kotoba #meigen #anime","","","",""
"92503565167378432","","","2011-07-17 07:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「生きていたい…ありがとうを言うために…。生きていたい…たくさんの気持ちを贈るために…。生きていたい…！気付かなきゃよかった、こんな気持ち…！」【アネモネ】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92488464435642368","","","2011-07-17 06:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「生きていいんだよ！生きちゃいけないなんて誰も言ってないんだよッ！」【エウレカ】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92473367449440256","","","2011-07-17 05:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「好きだって言ってるんだ！！！」【ドミニク・ソレル】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92458264222109696","","","2011-07-17 04:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「かく言う私も童貞でね」【合田一人】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"92443166946500608","","","2011-07-17 03:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「僕は両親に親をやってほしかったんですよ」【カミーユ・ビダン】-  機動戦士Ｚガンダム #kotoba #meigen #anime","","","",""
"92428067334651904","","","2011-07-17 02:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「何かを作る、何かを育てるってのはいいぞ。色んなことが見えるし、わかってくる。」【加持リョウジ】-  新世紀エヴァンゲリオン #kotoba #meigen #anime","","","",""
"92412965575335936","","","2011-07-17 01:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ねだるな、勝ち取れ！さすれば与えられん！」【レントン・サーストン】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92397869520273408","","","2011-07-17 00:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「頭は立場が上の時に下げてこそはじめて効果がある。違うか？」【荒巻大輔】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"92382769178611712","","","2011-07-16 23:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「くそっ！止まれよ、止まれ、止まれ、止まれ止まれ止まれ止まれぇっ！」【碇シンジ】-  新世紀エヴァンゲリオン #kotoba #meigen #anime","","","",""
"92367668421734400","","","2011-07-16 22:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「どれほどの速さで生きれば、君にまた会えるのか。」【遠野貴樹】-  秒速5センチメートル #kotoba #meigen #anime","","","",""
"92337471207116802","","","2011-07-16 20:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「自分を信じるな！俺を信じろ！お前を信じる 俺を信じろ！」【カミナ】-  天元突破グレンラガン #kotoba #meigen #anime","","","",""
"92307271878574081","","","2011-07-16 18:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「どれだけ声をからしても、この叫びが闇に溶けてしまうなら、たった一言、伝えたい人がいる。エウレカ、俺は今、君に会いたい…!」【レントン・サーストン】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92292172136710144","","","2011-07-16 17:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「肉、嫌いだもの。」【綾波レイ】-  新世紀エヴァンゲリオン #kotoba #meigen #anime","","","",""
"92277072940122115","","","2011-07-16 16:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「僕たちの前には未だ巨大すぎる人生が、茫漠とした時間が、どうしようもなく横たわっていた。」【遠野貴樹】-  秒速5センチメートル #kotoba #meigen #anime","","","",""
"92261977212194816","","","2011-07-16 15:59:04 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「生きていたい…ありがとうを言うために…。生きていたい…たくさんの気持ちを贈るために…。生きていたい…！気付かなきゃよかった、こんな気持ち…！」【アネモネ】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92231774792450049","","","2011-07-16 13:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「俺は別にヒーローになりたかったわけじゃない。 だけど、自分たちが信じる正義には一点の曇りもなく 殉じてきたつもりだ。」【トグサ】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"92216674400468992","","","2011-07-16 12:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ビッグブラザーのお出ましだ。」【イシカワ】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"92201574503428097","","","2011-07-16 11:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「この国では、成長途中の女性のことを、少女って呼ぶんだろう？だったら、やがて魔女になる君たちのことは、魔法少女と呼ぶべきだよね」【インキュベーター】-  魔法少女まどか☆マギカ #kotoba #meigen #anime","","","",""
"92186478372855808","","","2011-07-16 10:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ネオジオンでもやってるんだろ。ジーク・ジオンってさぁ。ここで言ってみろよ！言えよッ！」【リディ・マーセナス】-  機動戦士ガンダムUC #kotoba #meigen #anime","","","",""
"92171378027020288","","","2011-07-16 09:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「どうしようもないこの世界で、それでも僕らは夢を見る」【 - 】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92156277299486721","","","2011-07-16 08:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「あばよ、ダチ公。」【カミナ】-  天元突破グレンラガン #kotoba #meigen #anime","","","",""
"92141176563564544","","","2011-07-16 07:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「いいかシモン。忘れんな。お前を信じろ！俺が信じるお前でもない。お前が信じる俺でもない。お前が信じるお前を信じろ！」【カミナ】-  天元突破グレンラガン #kotoba #meigen #anime","","","",""
"92126076687499265","","","2011-07-16 06:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ただ認めて、次の糧にすればいい。それが大人の特権だ。」【フル・フロンタル】-  機動戦士ガンダムUC #kotoba #meigen #anime","","","",""
"92110975314046976","","","2011-07-16 05:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「もう…おれはやり終えたのだろうか…。」【岡崎直幸】-  CLANNAD #kotoba #meigen #anime","","","",""
"92095878168457216","","","2011-07-16 04:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「頭は立場が上の時に下げてこそはじめて効果がある。違うか？」【荒巻大輔】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"92080778820845569","","","2011-07-16 03:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「くそっ！止まれよ、止まれ、止まれ、止まれ止まれ止まれ止まれぇっ！」【碇シンジ】-  新世紀エヴァンゲリオン #kotoba #meigen #anime","","","",""
"92065684263153664","","","2011-07-16 02:59:04 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「好きだって言ってるんだ！！！」【ドミニク・ソレル】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92035479561711618","","","2011-07-16 00:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「どれだけ声をからしても、この叫びが闇に溶けてしまうなら、たった一言、伝えたい人がいる。エウレカ、俺は今、君に会いたい…!」【レントン・サーストン】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"92020382772625408","","","2011-07-15 23:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ガンダム…。」【オードリー・バーン】-  機動戦士ガンダムUC #kotoba #meigen #anime","","","",""
"92005284494585857","","","2011-07-15 22:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「悲しいけど、これって戦争なのよね！」【スレッガー・ロウ】-  機動戦士ガンダム #kotoba #meigen #anime","","","",""
"91990182156435456","","","2011-07-15 21:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「生きていたい…ありがとうを言うために…。生きていたい…たくさんの気持ちを贈るために…。生きていたい…！気付かなきゃよかった、こんな気持ち…！」【アネモネ】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"91975082368446464","","","2011-07-15 20:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「貴様、いい腕をしているな。今から私の部下になれ！」【草薙素子】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"91959985017323521","","","2011-07-15 19:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「かく言う私も童貞でね」【合田一人】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"91944882905681920","","","2011-07-15 18:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ネオジオンでもやってるんだろ。ジーク・ジオンってさぁ。ここで言ってみろよ！言えよッ！」【リディ・マーセナス】-  機動戦士ガンダムUC #kotoba #meigen #anime","","","",""
"91929787874021377","","","2011-07-15 17:59:04 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「エンタングルッ！」【キョウ】-  ゼーガペイン #kotoba #meigen #anime","","","",""
"91914684281798656","","","2011-07-15 16:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ニュータイプだってスーパーマンじゃないんだ！」【ジェリド・メサ】-  機動戦士Ｚガンダム #kotoba #meigen #anime","","","",""
"91884485880188929","","","2011-07-15 14:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「出す宛のないメールを打つ癖がついたのは、いつからだろう…。」【遠野貴樹】-  秒速5センチメートル #kotoba #meigen #anime","","","",""
"91869387698614272","","","2011-07-15 13:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「自分を信じるな！俺を信じろ！お前を信じる 俺を信じろ！」【カミナ】-  天元突破グレンラガン #kotoba #meigen #anime","","","",""
"91854286694264833","","","2011-07-15 12:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「消されるな、この想い 忘れるな、我が痛み」【 - 】-  ゼーガペイン #kotoba #meigen #anime","","","",""
"91839186809782272","","","2011-07-15 11:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「私は明日に向かいます！」【ニア】-  天元突破グレンラガン #kotoba #meigen #anime","","","",""
"91824087860645888","","","2011-07-15 10:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ネットは広大だわ…。」【草薙素子】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"91808988831809536","","","2011-07-15 09:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「くやしいけど、僕は男なんだな…。」【アムロ・レイ】-  機動戦士ガンダム #kotoba #meigen #anime","","","",""
"91793886850203648","","","2011-07-15 08:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「この国では、成長途中の女性のことを、少女って呼ぶんだろう？だったら、やがて魔女になる君たちのことは、魔法少女と呼ぶべきだよね」【インキュベーター】-  魔法少女まどか☆マギカ #kotoba #meigen #anime","","","",""
"91778789113204736","","","2011-07-15 07:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「…！～～ッ！！ドミニクーー！！」【アネモネ】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"91763688691867648","","","2011-07-15 06:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「そうやって、いつかまた一緒に桜を見ることができると、私も彼もなんの迷いもなく、そう思っていた。」【遠野貴樹・篠原明里】-  秒速5センチメートル #kotoba #meigen #anime","","","",""
"91748589864357888","","","2011-07-15 05:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「つまり、記憶というものは、決してそれ単体で存在せず、それを取り巻く環境に支配されているというわけだ。」【ストナー】-  交響詩篇エウレカセブン #kotoba #meigen #anime","","","",""
"91733491871531009","","","2011-07-15 04:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「君たちはいつもそうだね。事実をありのままに伝えると、決まって同じ反応をする」【インキュベーター】-  魔法少女まどか☆マギカ #kotoba #meigen #anime","","","",""
"91718392049971200","","","2011-07-15 03:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「よくもズケズケと人の中にはいる。恥を知れ！俗物！！」【ハマーン・カーン】-  機動戦士Ｚガンダム #kotoba #meigen #anime","","","",""
"91703293537026048","","","2011-07-15 02:59:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「お前が迷ったら俺が必ずお前を殴りに来る。だから安心しろ。お前のそばには俺が居る！お前を信じろ！俺が信じるお前を信じろ！」【カミナ】-  天元突破グレンラガン #kotoba #meigen #anime","","","",""
"91688190913691649","","","2011-07-15 01:59:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「心配すんなよさやか。独りぼっちは、寂しいもんな…。いいよ、一緒にいてやるよ…。」【佐倉杏子】-  魔法少女まどか☆マギカ #kotoba #meigen #anime","","","",""
